"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","CPI","TOT","IDX2015","A","1964",11.55113,
"FRA","CPI","TOT","IDX2015","A","1965",11.86337,
"FRA","CPI","TOT","IDX2015","A","1966",12.17206,
"FRA","CPI","TOT","IDX2015","A","1967",12.51187,
"FRA","CPI","TOT","IDX2015","A","1968",13.08031,
"FRA","CPI","TOT","IDX2015","A","1969",13.87114,
"FRA","CPI","TOT","IDX2015","A","1970",14.60627,
"FRA","CPI","TOT","IDX2015","A","1971",15.39464,
"FRA","CPI","TOT","IDX2015","A","1972",16.32802,
"FRA","CPI","TOT","IDX2015","A","1973",17.53312,
"FRA","CPI","TOT","IDX2015","A","1974",19.92628,
"FRA","CPI","TOT","IDX2015","A","1975",22.25484,
"FRA","CPI","TOT","IDX2015","A","1976",24.39698,
"FRA","CPI","TOT","IDX2015","A","1977",26.71337,
"FRA","CPI","TOT","IDX2015","A","1978",29.18451,
"FRA","CPI","TOT","IDX2015","A","1979",32.2917,
"FRA","CPI","TOT","IDX2015","A","1980",36.67129,
"FRA","CPI","TOT","IDX2015","A","1981",41.55385,
"FRA","CPI","TOT","IDX2015","A","1982",46.53137,
"FRA","CPI","TOT","IDX2015","A","1983",50.93303,
"FRA","CPI","TOT","IDX2015","A","1984",54.84153,
"FRA","CPI","TOT","IDX2015","A","1985",58.03939,
"FRA","CPI","TOT","IDX2015","A","1986",59.51274,
"FRA","CPI","TOT","IDX2015","A","1987",61.47005,
"FRA","CPI","TOT","IDX2015","A","1988",63.13025,
"FRA","CPI","TOT","IDX2015","A","1989",65.33873,
"FRA","CPI","TOT","IDX2015","A","1990",67.42583,
"FRA","CPI","TOT","IDX2015","A","1991",69.5925,
"FRA","CPI","TOT","IDX2015","A","1992",71.2375,
"FRA","CPI","TOT","IDX2015","A","1993",72.73666,
"FRA","CPI","TOT","IDX2015","A","1994",73.94083,
"FRA","CPI","TOT","IDX2015","A","1995",75.26917,
"FRA","CPI","TOT","IDX2015","A","1996",76.76167,
"FRA","CPI","TOT","IDX2015","A","1997",77.68584,
"FRA","CPI","TOT","IDX2015","A","1998",78.19167,
"FRA","CPI","TOT","IDX2015","A","1999",78.61166,
"FRA","CPI","TOT","IDX2015","A","2000",79.92917,
"FRA","CPI","TOT","IDX2015","A","2001",81.23583,
"FRA","CPI","TOT","IDX2015","A","2002",82.79833,
"FRA","CPI","TOT","IDX2015","A","2003",84.53584,
"FRA","CPI","TOT","IDX2015","A","2004",86.34666,
"FRA","CPI","TOT","IDX2015","A","2005",87.85416,
"FRA","CPI","TOT","IDX2015","A","2006",89.32584,
"FRA","CPI","TOT","IDX2015","A","2007",90.655,
"FRA","CPI","TOT","IDX2015","A","2008",93.205,
"FRA","CPI","TOT","IDX2015","A","2009",93.28667,
"FRA","CPI","TOT","IDX2015","A","2010",94.715,
"FRA","CPI","TOT","IDX2015","A","2011",96.715,
"FRA","CPI","TOT","IDX2015","A","2012",98.605,
"FRA","CPI","TOT","IDX2015","A","2013",99.45667,
"FRA","CPI","TOT","IDX2015","A","2014",99.96167,
"FRA","CPI","TOT","IDX2015","A","2015",99.99917,
"FRA","CPI","TOT","IDX2015","A","2016",100.1825,
"FRA","CPI","TOT","IDX2015","A","2017",101.2167,
"FRA","CPI","TOT","IDX2015","A","2018",103.09,
"FRA","CPI","TOT","IDX2015","A","2019",104.2325,
"FRA","CPI","TOT","IDX2015","A","2020",104.7292,
"DEU","CPI","TOT","IDX2015","A","1955",20.97398,
"DEU","CPI","TOT","IDX2015","A","1956",21.52306,
"DEU","CPI","TOT","IDX2015","A","1957",21.97429,
"DEU","CPI","TOT","IDX2015","A","1958",22.44183,
"DEU","CPI","TOT","IDX2015","A","1959",22.64298,
"DEU","CPI","TOT","IDX2015","A","1960",22.99092,
"DEU","CPI","TOT","IDX2015","A","1961",23.51825,
"DEU","CPI","TOT","IDX2015","A","1962",24.18694,
"DEU","CPI","TOT","IDX2015","A","1963",24.90456,
"DEU","CPI","TOT","IDX2015","A","1964",25.48626,
"DEU","CPI","TOT","IDX2015","A","1965",26.31261,
"DEU","CPI","TOT","IDX2015","A","1966",27.24225,
"DEU","CPI","TOT","IDX2015","A","1967",27.73153,
"DEU","CPI","TOT","IDX2015","A","1968",28.13927,
"DEU","CPI","TOT","IDX2015","A","1969",28.67748,
"DEU","CPI","TOT","IDX2015","A","1970",29.66692,
"DEU","CPI","TOT","IDX2015","A","1971",31.22176,
"DEU","CPI","TOT","IDX2015","A","1972",32.93425,
"DEU","CPI","TOT","IDX2015","A","1973",35.2502,
"DEU","CPI","TOT","IDX2015","A","1974",37.71293,
"DEU","CPI","TOT","IDX2015","A","1975",39.94189,
"DEU","CPI","TOT","IDX2015","A","1976",41.63807,
"DEU","CPI","TOT","IDX2015","A","1977",43.19291,
"DEU","CPI","TOT","IDX2015","A","1978",44.36719,
"DEU","CPI","TOT","IDX2015","A","1979",46.16123,
"DEU","CPI","TOT","IDX2015","A","1980",48.67289,
"DEU","CPI","TOT","IDX2015","A","1981",51.76082,
"DEU","CPI","TOT","IDX2015","A","1982",54.47363,
"DEU","CPI","TOT","IDX2015","A","1983",56.26767,
"DEU","CPI","TOT","IDX2015","A","1984",57.62135,
"DEU","CPI","TOT","IDX2015","A","1985",58.81194,
"DEU","CPI","TOT","IDX2015","A","1986",58.73583,
"DEU","CPI","TOT","IDX2015","A","1987",58.88262,
"DEU","CPI","TOT","IDX2015","A","1988",59.63285,
"DEU","CPI","TOT","IDX2015","A","1989",61.29099,
"DEU","CPI","TOT","IDX2015","A","1990",62.94368,
"DEU","CPI","TOT","IDX2015","A","1991",65.49103,
"DEU","CPI","TOT","IDX2015","A","1992",68.80289,
"DEU","CPI","TOT","IDX2015","A","1993",71.88154,
"DEU","CPI","TOT","IDX2015","A","1994",73.81734,
"DEU","CPI","TOT","IDX2015","A","1995",75.07679,
"DEU","CPI","TOT","IDX2015","A","1996",76.1652,
"DEU","CPI","TOT","IDX2015","A","1997",77.64232,
"DEU","CPI","TOT","IDX2015","A","1998",78.34978,
"DEU","CPI","TOT","IDX2015","A","1999",78.80847,
"DEU","CPI","TOT","IDX2015","A","2000",79.94353,
"DEU","CPI","TOT","IDX2015","A","2001",81.52949,
"DEU","CPI","TOT","IDX2015","A","2002",82.68787,
"DEU","CPI","TOT","IDX2015","A","2003",83.54305,
"DEU","CPI","TOT","IDX2015","A","2004",84.93465,
"DEU","CPI","TOT","IDX2015","A","2005",86.24851,
"DEU","CPI","TOT","IDX2015","A","2006",87.60902,
"DEU","CPI","TOT","IDX2015","A","2007",89.62257,
"DEU","CPI","TOT","IDX2015","A","2008",91.9782,
"DEU","CPI","TOT","IDX2015","A","2009",92.26585,
"DEU","CPI","TOT","IDX2015","A","2010",93.28429,
"DEU","CPI","TOT","IDX2015","A","2011",95.2201,
"DEU","CPI","TOT","IDX2015","A","2012",97.13258,
"DEU","CPI","TOT","IDX2015","A","2013",98.59416,
"DEU","CPI","TOT","IDX2015","A","2014",99.48821,
"DEU","CPI","TOT","IDX2015","A","2015",100,
"DEU","CPI","TOT","IDX2015","A","2016",100.4917,
"DEU","CPI","TOT","IDX2015","A","2017",102.0087,
"DEU","CPI","TOT","IDX2015","A","2018",103.7756,
"DEU","CPI","TOT","IDX2015","A","2019",105.2759,
"DEU","CPI","TOT","IDX2015","A","2020",105.8093,
"GRC","CPI","TOT","IDX2015","A","1955",0.9945122,
"GRC","CPI","TOT","IDX2015","A","1956",1.030624,
"GRC","CPI","TOT","IDX2015","A","1957",1.05399,
"GRC","CPI","TOT","IDX2015","A","1958",1.068673,
"GRC","CPI","TOT","IDX2015","A","1959",1.096561,
"GRC","CPI","TOT","IDX2015","A","1960",1.112767,
"GRC","CPI","TOT","IDX2015","A","1961",1.136174,
"GRC","CPI","TOT","IDX2015","A","1962",1.130772,
"GRC","CPI","TOT","IDX2015","A","1963",1.166784,
"GRC","CPI","TOT","IDX2015","A","1964",1.173987,
"GRC","CPI","TOT","IDX2015","A","1965",1.211799,
"GRC","CPI","TOT","IDX2015","A","1966",1.271219,
"GRC","CPI","TOT","IDX2015","A","1967",1.294626,
"GRC","CPI","TOT","IDX2015","A","1968",1.296427,
"GRC","CPI","TOT","IDX2015","A","1969",1.330638,
"GRC","CPI","TOT","IDX2015","A","1970",1.368451,
"GRC","CPI","TOT","IDX2015","A","1971",1.413466,
"GRC","CPI","TOT","IDX2015","A","1972",1.474686,
"GRC","CPI","TOT","IDX2015","A","1973",1.70156,
"GRC","CPI","TOT","IDX2015","A","1974",2.153509,
"GRC","CPI","TOT","IDX2015","A","1975",2.447006,
"GRC","CPI","TOT","IDX2015","A","1976",2.765711,
"GRC","CPI","TOT","IDX2015","A","1977",3.107824,
"GRC","CPI","TOT","IDX2015","A","1978",3.498553,
"GRC","CPI","TOT","IDX2015","A","1979",4.166573,
"GRC","CPI","TOT","IDX2015","A","1980",5.194711,
"GRC","CPI","TOT","IDX2015","A","1981",6.467731,
"GRC","CPI","TOT","IDX2015","A","1982",7.825378,
"GRC","CPI","TOT","IDX2015","A","1983",9.404498,
"GRC","CPI","TOT","IDX2015","A","1984",11.14027,
"GRC","CPI","TOT","IDX2015","A","1985",13.29198,
"GRC","CPI","TOT","IDX2015","A","1986",16.35119,
"GRC","CPI","TOT","IDX2015","A","1987",19.03227,
"GRC","CPI","TOT","IDX2015","A","1988",21.60712,
"GRC","CPI","TOT","IDX2015","A","1989",24.55769,
"GRC","CPI","TOT","IDX2015","A","1990",29.57569,
"GRC","CPI","TOT","IDX2015","A","1991",35.32988,
"GRC","CPI","TOT","IDX2015","A","1992",40.93924,
"GRC","CPI","TOT","IDX2015","A","1993",46.8391,
"GRC","CPI","TOT","IDX2015","A","1994",51.93242,
"GRC","CPI","TOT","IDX2015","A","1995",56.57233,
"GRC","CPI","TOT","IDX2015","A","1996",61.20818,
"GRC","CPI","TOT","IDX2015","A","1997",64.59666,
"GRC","CPI","TOT","IDX2015","A","1998",67.67548,
"GRC","CPI","TOT","IDX2015","A","1999",69.45984,
"GRC","CPI","TOT","IDX2015","A","2000",71.64864,
"GRC","CPI","TOT","IDX2015","A","2001",74.06605,
"GRC","CPI","TOT","IDX2015","A","2002",76.75417,
"GRC","CPI","TOT","IDX2015","A","2003",79.4641,
"GRC","CPI","TOT","IDX2015","A","2004",81.76764,
"GRC","CPI","TOT","IDX2015","A","2005",84.66636,
"GRC","CPI","TOT","IDX2015","A","2006",87.37225,
"GRC","CPI","TOT","IDX2015","A","2007",89.90168,
"GRC","CPI","TOT","IDX2015","A","2008",93.63511,
"GRC","CPI","TOT","IDX2015","A","2009",94.76817,
"GRC","CPI","TOT","IDX2015","A","2010",99.23457,
"GRC","CPI","TOT","IDX2015","A","2011",102.539,
"GRC","CPI","TOT","IDX2015","A","2012",104.0786,
"GRC","CPI","TOT","IDX2015","A","2013",103.1188,
"GRC","CPI","TOT","IDX2015","A","2014",101.7667,
"GRC","CPI","TOT","IDX2015","A","2015",100,
"GRC","CPI","TOT","IDX2015","A","2016",99.17434,
"GRC","CPI","TOT","IDX2015","A","2017",100.2863,
"GRC","CPI","TOT","IDX2015","A","2018",100.9138,
"GRC","CPI","TOT","IDX2015","A","2019",101.1691,
"GRC","CPI","TOT","IDX2015","A","2020",99.9065,
"HUN","CPI","TOT","IDX2015","A","1980",2.990425,
"HUN","CPI","TOT","IDX2015","A","1981",3.129821,
"HUN","CPI","TOT","IDX2015","A","1982",3.343769,
"HUN","CPI","TOT","IDX2015","A","1983",3.587192,
"HUN","CPI","TOT","IDX2015","A","1984",3.89095,
"HUN","CPI","TOT","IDX2015","A","1985",4.161073,
"HUN","CPI","TOT","IDX2015","A","1986",4.381263,
"HUN","CPI","TOT","IDX2015","A","1987",4.761308,
"HUN","CPI","TOT","IDX2015","A","1988",5.509954,
"HUN","CPI","TOT","IDX2015","A","1989",6.454865,
"HUN","CPI","TOT","IDX2015","A","1990",8.286084,
"HUN","CPI","TOT","IDX2015","A","1991",11.17109,
"HUN","CPI","TOT","IDX2015","A","1992",13.8137,
"HUN","CPI","TOT","IDX2015","A","1993",16.91684,
"HUN","CPI","TOT","IDX2015","A","1994",20.10872,
"HUN","CPI","TOT","IDX2015","A","1995",25.80059,
"HUN","CPI","TOT","IDX2015","A","1996",31.85574,
"HUN","CPI","TOT","IDX2015","A","1997",37.68695,
"HUN","CPI","TOT","IDX2015","A","1998",43.02109,
"HUN","CPI","TOT","IDX2015","A","1999",47.32222,
"HUN","CPI","TOT","IDX2015","A","2000",51.96151,
"HUN","CPI","TOT","IDX2015","A","2001",56.69874,
"HUN","CPI","TOT","IDX2015","A","2002",59.68419,
"HUN","CPI","TOT","IDX2015","A","2003",62.46608,
"HUN","CPI","TOT","IDX2015","A","2004",66.679,
"HUN","CPI","TOT","IDX2015","A","2005",69.05379,
"HUN","CPI","TOT","IDX2015","A","2006",71.76783,
"HUN","CPI","TOT","IDX2015","A","2007",77.47964,
"HUN","CPI","TOT","IDX2015","A","2008",82.16136,
"HUN","CPI","TOT","IDX2015","A","2009",85.62177,
"HUN","CPI","TOT","IDX2015","A","2010",89.77917,
"HUN","CPI","TOT","IDX2015","A","2011",93.30743,
"HUN","CPI","TOT","IDX2015","A","2012",98.5813,
"HUN","CPI","TOT","IDX2015","A","2013",100.2899,
"HUN","CPI","TOT","IDX2015","A","2014",100.0617,
"HUN","CPI","TOT","IDX2015","A","2015",100,
"HUN","CPI","TOT","IDX2015","A","2016",100.3948,
"HUN","CPI","TOT","IDX2015","A","2017",102.7523,
"HUN","CPI","TOT","IDX2015","A","2018",105.681,
"HUN","CPI","TOT","IDX2015","A","2019",109.2092,
"HUN","CPI","TOT","IDX2015","A","2020",112.8423,
"ISL","CPI","TOT","IDX2015","A","1955",0.02816874,
"ISL","CPI","TOT","IDX2015","A","1956",0.0310028,
"ISL","CPI","TOT","IDX2015","A","1957",0.03231963,
"ISL","CPI","TOT","IDX2015","A","1958",0.03420899,
"ISL","CPI","TOT","IDX2015","A","1959",0.03455251,
"ISL","CPI","TOT","IDX2015","A","1960",0.03523956,
"ISL","CPI","TOT","IDX2015","A","1961",0.03689991,
"ISL","CPI","TOT","IDX2015","A","1962",0.04096491,
"ISL","CPI","TOT","IDX2015","A","1963",0.04626086,
"ISL","CPI","TOT","IDX2015","A","1964",0.05516379,
"ISL","CPI","TOT","IDX2015","A","1965",0.05920016,
"ISL","CPI","TOT","IDX2015","A","1966",0.06552668,
"ISL","CPI","TOT","IDX2015","A","1967",0.06770232,
"ISL","CPI","TOT","IDX2015","A","1968",0.07801458,
"ISL","CPI","TOT","IDX2015","A","1969",0.09499313,
"ISL","CPI","TOT","IDX2015","A","1970",0.1076961,
"ISL","CPI","TOT","IDX2015","A","1971",0.114946,
"ISL","CPI","TOT","IDX2015","A","1972",0.1262237,
"ISL","CPI","TOT","IDX2015","A","1973",0.1531788,
"ISL","CPI","TOT","IDX2015","A","1974",0.2183045,
"ISL","CPI","TOT","IDX2015","A","1975",0.3260625,
"ISL","CPI","TOT","IDX2015","A","1976",0.430517,
"ISL","CPI","TOT","IDX2015","A","1977",0.5610358,
"ISL","CPI","TOT","IDX2015","A","1978",0.8064889,
"ISL","CPI","TOT","IDX2015","A","1979",1.164928,
"ISL","CPI","TOT","IDX2015","A","1980",1.846743,
"ISL","CPI","TOT","IDX2015","A","1981",2.803231,
"ISL","CPI","TOT","IDX2015","A","1982",4.211664,
"ISL","CPI","TOT","IDX2015","A","1983",7.747358,
"ISL","CPI","TOT","IDX2015","A","1984",10.1376,
"ISL","CPI","TOT","IDX2015","A","1985",13.38109,
"ISL","CPI","TOT","IDX2015","A","1986",16.34211,
"ISL","CPI","TOT","IDX2015","A","1987",19.33236,
"ISL","CPI","TOT","IDX2015","A","1988",24.3057,
"ISL","CPI","TOT","IDX2015","A","1989",29.35113,
"ISL","CPI","TOT","IDX2015","A","1990",33.9037,
"ISL","CPI","TOT","IDX2015","A","1991",36.21213,
"ISL","CPI","TOT","IDX2015","A","1992",37.64168,
"ISL","CPI","TOT","IDX2015","A","1993",39.16348,
"ISL","CPI","TOT","IDX2015","A","1994",39.77155,
"ISL","CPI","TOT","IDX2015","A","1995",40.42827,
"ISL","CPI","TOT","IDX2015","A","1996",41.34212,
"ISL","CPI","TOT","IDX2015","A","1997",42.09266,
"ISL","CPI","TOT","IDX2015","A","1998",42.79108,
"ISL","CPI","TOT","IDX2015","A","1999",44.17401,
"ISL","CPI","TOT","IDX2015","A","2000",46.443,
"ISL","CPI","TOT","IDX2015","A","2001",49.41771,
"ISL","CPI","TOT","IDX2015","A","2002",51.98596,
"ISL","CPI","TOT","IDX2015","A","2003",53.05462,
"ISL","CPI","TOT","IDX2015","A","2004",54.73019,
"ISL","CPI","TOT","IDX2015","A","2005",56.9123,
"ISL","CPI","TOT","IDX2015","A","2006",60.71807,
"ISL","CPI","TOT","IDX2015","A","2007",63.78529,
"ISL","CPI","TOT","IDX2015","A","2008",71.88245,
"ISL","CPI","TOT","IDX2015","A","2009",80.51058,
"ISL","CPI","TOT","IDX2015","A","2010",84.85552,
"ISL","CPI","TOT","IDX2015","A","2011",88.25061,
"ISL","CPI","TOT","IDX2015","A","2012",92.8272,
"ISL","CPI","TOT","IDX2015","A","2013",96.42172,
"ISL","CPI","TOT","IDX2015","A","2014",98.39318,
"ISL","CPI","TOT","IDX2015","A","2015",100,
"ISL","CPI","TOT","IDX2015","A","2016",101.6969,
"ISL","CPI","TOT","IDX2015","A","2017",103.4872,
"ISL","CPI","TOT","IDX2015","A","2018",106.2637,
"ISL","CPI","TOT","IDX2015","A","2019",109.4665,
"ISL","CPI","TOT","IDX2015","A","2020",112.584,
"IRL","CPI","TOT","IDX2015","A","1976",16.9568,
"IRL","CPI","TOT","IDX2015","A","1977",19.24125,
"IRL","CPI","TOT","IDX2015","A","1978",20.72497,
"IRL","CPI","TOT","IDX2015","A","1979",23.48045,
"IRL","CPI","TOT","IDX2015","A","1980",27.7432,
"IRL","CPI","TOT","IDX2015","A","1981",33.39547,
"IRL","CPI","TOT","IDX2015","A","1982",39.12183,
"IRL","CPI","TOT","IDX2015","A","1983",43.20913,
"IRL","CPI","TOT","IDX2015","A","1984",46.9472,
"IRL","CPI","TOT","IDX2015","A","1985",49.48024,
"IRL","CPI","TOT","IDX2015","A","1986",51.37386,
"IRL","CPI","TOT","IDX2015","A","1987",52.99697,
"IRL","CPI","TOT","IDX2015","A","1988",54.12823,
"IRL","CPI","TOT","IDX2015","A","1989",56.34156,
"IRL","CPI","TOT","IDX2015","A","1990",58.2106,
"IRL","CPI","TOT","IDX2015","A","1991",60.07963,
"IRL","CPI","TOT","IDX2015","A","1992",61.92408,
"IRL","CPI","TOT","IDX2015","A","1993",62.834,
"IRL","CPI","TOT","IDX2015","A","1994",64.28496,
"IRL","CPI","TOT","IDX2015","A","1995",65.90807,
"IRL","CPI","TOT","IDX2015","A","1996",67.06392,
"IRL","CPI","TOT","IDX2015","A","1997",68.08705,
"IRL","CPI","TOT","IDX2015","A","1998",69.7317,
"IRL","CPI","TOT","IDX2015","A","1999",70.86967,
"IRL","CPI","TOT","IDX2015","A","2000",74.83179,
"IRL","CPI","TOT","IDX2015","A","2001",78.47828,
"IRL","CPI","TOT","IDX2015","A","2002",82.09985,
"IRL","CPI","TOT","IDX2015","A","2003",84.96553,
"IRL","CPI","TOT","IDX2015","A","2004",86.83446,
"IRL","CPI","TOT","IDX2015","A","2005",88.94427,
"IRL","CPI","TOT","IDX2015","A","2006",92.44123,
"IRL","CPI","TOT","IDX2015","A","2007",96.96819,
"IRL","CPI","TOT","IDX2015","A","2008",100.9054,
"IRL","CPI","TOT","IDX2015","A","2009",96.38674,
"IRL","CPI","TOT","IDX2015","A","2010",95.49796,
"IRL","CPI","TOT","IDX2015","A","2011",97.94003,
"IRL","CPI","TOT","IDX2015","A","2012",99.6013,
"IRL","CPI","TOT","IDX2015","A","2013",100.108,
"IRL","CPI","TOT","IDX2015","A","2014",100.2907,
"IRL","CPI","TOT","IDX2015","A","2015",100,
"IRL","CPI","TOT","IDX2015","A","2016",100.0083,
"IRL","CPI","TOT","IDX2015","A","2017",100.3489,
"IRL","CPI","TOT","IDX2015","A","2018",100.8389,
"IRL","CPI","TOT","IDX2015","A","2019",101.7859,
"IRL","CPI","TOT","IDX2015","A","2020",101.4453,
"ITA","CPI","TOT","IDX2015","A","1955",3.515829,
"ITA","CPI","TOT","IDX2015","A","1956",3.63476,
"ITA","CPI","TOT","IDX2015","A","1957",3.682666,
"ITA","CPI","TOT","IDX2015","A","1958",3.787949,
"ITA","CPI","TOT","IDX2015","A","1959",3.768731,
"ITA","CPI","TOT","IDX2015","A","1960",3.857302,
"ITA","CPI","TOT","IDX2015","A","1961",3.936403,
"ITA","CPI","TOT","IDX2015","A","1962",4.121066,
"ITA","CPI","TOT","IDX2015","A","1963",4.428279,
"ITA","CPI","TOT","IDX2015","A","1964",4.690094,
"ITA","CPI","TOT","IDX2015","A","1965",4.902051,
"ITA","CPI","TOT","IDX2015","A","1966",5.017083,
"ITA","CPI","TOT","IDX2015","A","1967",5.204387,
"ITA","CPI","TOT","IDX2015","A","1968",5.270864,
"ITA","CPI","TOT","IDX2015","A","1969",5.410923,
"ITA","CPI","TOT","IDX2015","A","1970",5.679756,
"ITA","CPI","TOT","IDX2015","A","1971",5.95191,
"ITA","CPI","TOT","IDX2015","A","1972",6.294116,
"ITA","CPI","TOT","IDX2015","A","1973",6.973794,
"ITA","CPI","TOT","IDX2015","A","1974",8.309956,
"ITA","CPI","TOT","IDX2015","A","1975",9.718535,
"ITA","CPI","TOT","IDX2015","A","1976",11.33319,
"ITA","CPI","TOT","IDX2015","A","1977",13.27457,
"ITA","CPI","TOT","IDX2015","A","1978",14.88,
"ITA","CPI","TOT","IDX2015","A","1979",17.08203,
"ITA","CPI","TOT","IDX2015","A","1980",20.68021,
"ITA","CPI","TOT","IDX2015","A","1981",24.3963,
"ITA","CPI","TOT","IDX2015","A","1982",28.41691,
"ITA","CPI","TOT","IDX2015","A","1983",32.57902,
"ITA","CPI","TOT","IDX2015","A","1984",36.09576,
"ITA","CPI","TOT","IDX2015","A","1985",39.41873,
"ITA","CPI","TOT","IDX2015","A","1986",41.7143,
"ITA","CPI","TOT","IDX2015","A","1987",43.6946,
"ITA","CPI","TOT","IDX2015","A","1988",45.90478,
"ITA","CPI","TOT","IDX2015","A","1989",48.77834,
"ITA","CPI","TOT","IDX2015","A","1990",51.92776,
"ITA","CPI","TOT","IDX2015","A","1991",55.17325,
"ITA","CPI","TOT","IDX2015","A","1992",58.08121,
"ITA","CPI","TOT","IDX2015","A","1993",60.76847,
"ITA","CPI","TOT","IDX2015","A","1994",63.23071,
"ITA","CPI","TOT","IDX2015","A","1995",66.54111,
"ITA","CPI","TOT","IDX2015","A","1996",69.2074,
"ITA","CPI","TOT","IDX2015","A","1997",70.62138,
"ITA","CPI","TOT","IDX2015","A","1998",72.00208,
"ITA","CPI","TOT","IDX2015","A","1999",73.19981,
"ITA","CPI","TOT","IDX2015","A","2000",75.05739,
"ITA","CPI","TOT","IDX2015","A","2001",77.14787,
"ITA","CPI","TOT","IDX2015","A","2002",79.0498,
"ITA","CPI","TOT","IDX2015","A","2003",81.16246,
"ITA","CPI","TOT","IDX2015","A","2004",82.9535,
"ITA","CPI","TOT","IDX2015","A","2005",84.60037,
"ITA","CPI","TOT","IDX2015","A","2006",86.36923,
"ITA","CPI","TOT","IDX2015","A","2007",87.94956,
"ITA","CPI","TOT","IDX2015","A","2008",90.89397,
"ITA","CPI","TOT","IDX2015","A","2009",91.59818,
"ITA","CPI","TOT","IDX2015","A","2010",92.99553,
"ITA","CPI","TOT","IDX2015","A","2011",95.5814,
"ITA","CPI","TOT","IDX2015","A","2012",98.48837,
"ITA","CPI","TOT","IDX2015","A","2013",99.68993,
"ITA","CPI","TOT","IDX2015","A","2014",99.93023,
"ITA","CPI","TOT","IDX2015","A","2015",99.96899,
"ITA","CPI","TOT","IDX2015","A","2016",99.875,
"ITA","CPI","TOT","IDX2015","A","2017",101.1,
"ITA","CPI","TOT","IDX2015","A","2018",102.25,
"ITA","CPI","TOT","IDX2015","A","2019",102.875,
"ITA","CPI","TOT","IDX2015","A","2020",102.7333,
"JPN","CPI","TOT","IDX2015","A","1955",17.00533,
"JPN","CPI","TOT","IDX2015","A","1956",17.0726,
"JPN","CPI","TOT","IDX2015","A","1957",17.60158,
"JPN","CPI","TOT","IDX2015","A","1958",17.5175,
"JPN","CPI","TOT","IDX2015","A","1959",17.70707,
"JPN","CPI","TOT","IDX2015","A","1960",18.34002,
"JPN","CPI","TOT","IDX2015","A","1961",19.32459,
"JPN","CPI","TOT","IDX2015","A","1962",20.64551,
"JPN","CPI","TOT","IDX2015","A","1963",22.03019,
"JPN","CPI","TOT","IDX2015","A","1964",22.86742,
"JPN","CPI","TOT","IDX2015","A","1965",24.38947,
"JPN","CPI","TOT","IDX2015","A","1966",25.61891,
"JPN","CPI","TOT","IDX2015","A","1967",26.64106,
"JPN","CPI","TOT","IDX2015","A","1968",28.06354,
"JPN","CPI","TOT","IDX2015","A","1969",29.53683,
"JPN","CPI","TOT","IDX2015","A","1970",31.53474,
"JPN","CPI","TOT","IDX2015","A","1971",33.54543,
"JPN","CPI","TOT","IDX2015","A","1972",35.17434,
"JPN","CPI","TOT","IDX2015","A","1973",39.25511,
"JPN","CPI","TOT","IDX2015","A","1974",48.36684,
"JPN","CPI","TOT","IDX2015","A","1975",54.04259,
"JPN","CPI","TOT","IDX2015","A","1976",59.11597,
"JPN","CPI","TOT","IDX2015","A","1977",63.93484,
"JPN","CPI","TOT","IDX2015","A","1978",66.61576,
"JPN","CPI","TOT","IDX2015","A","1979",69.10155,
"JPN","CPI","TOT","IDX2015","A","1980",74.47188,
"JPN","CPI","TOT","IDX2015","A","1981",78.14542,
"JPN","CPI","TOT","IDX2015","A","1982",80.29185,
"JPN","CPI","TOT","IDX2015","A","1983",81.80199,
"JPN","CPI","TOT","IDX2015","A","1984",83.643,
"JPN","CPI","TOT","IDX2015","A","1985",85.34827,
"JPN","CPI","TOT","IDX2015","A","1986",85.86578,
"JPN","CPI","TOT","IDX2015","A","1987",85.97607,
"JPN","CPI","TOT","IDX2015","A","1988",86.53601,
"JPN","CPI","TOT","IDX2015","A","1989",88.52126,
"JPN","CPI","TOT","IDX2015","A","1990",91.23611,
"JPN","CPI","TOT","IDX2015","A","1991",94.22245,
"JPN","CPI","TOT","IDX2015","A","1992",95.85136,
"JPN","CPI","TOT","IDX2015","A","1993",97.05608,
"JPN","CPI","TOT","IDX2015","A","1994",97.72631,
"JPN","CPI","TOT","IDX2015","A","1995",97.64147,
"JPN","CPI","TOT","IDX2015","A","1996",97.77721,
"JPN","CPI","TOT","IDX2015","A","1997",99.44006,
"JPN","CPI","TOT","IDX2015","A","1998",100.0848,
"JPN","CPI","TOT","IDX2015","A","1999",99.737,
"JPN","CPI","TOT","IDX2015","A","2000",99.0498,
"JPN","CPI","TOT","IDX2015","A","2001",98.3626,
"JPN","CPI","TOT","IDX2015","A","2002",97.48028,
"JPN","CPI","TOT","IDX2015","A","2003",97.22575,
"JPN","CPI","TOT","IDX2015","A","2004",97.21727,
"JPN","CPI","TOT","IDX2015","A","2005",96.9373,
"JPN","CPI","TOT","IDX2015","A","2006",97.18333,
"JPN","CPI","TOT","IDX2015","A","2007",97.22575,
"JPN","CPI","TOT","IDX2015","A","2008",98.56622,
"JPN","CPI","TOT","IDX2015","A","2009",97.25121,
"JPN","CPI","TOT","IDX2015","A","2010",96.53008,
"JPN","CPI","TOT","IDX2015","A","2011",96.26707,
"JPN","CPI","TOT","IDX2015","A","2012",96.22466,
